spotify_id,title,artist,genre,released_year,key,mode,bpm
5izNXaLW3Hs1gOpKjPiKXU,Brightside,BRKLYN,EDM,2018-12-14,1,1,100.08
5Iy2Jj87Ha0C0IBlNE1I4y,The Days,Avicii,Dance Pop,2014-01-01,0,1,127.059
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love,Beyonce,Pop,2003-06-24,2,0,99.165
5itOtNx0WxtJmi1TQ3RuRd,Giant ,Calvin Harris,Dance Pop,2019-01-11,1,0,122.015
5InWRmnfgjVwQWoXHNBATu,Want U Back,Cher Lloyd,Pop,2011-11-07,9,1,97.954
5iNRPN7oYQvdB9AmeSW6d3,Trap Queen,Fetty Wap,EDM/Pop,2015-09-25,7,1,148.075
5IKLwqBQG6KU6MP2zP80Nu,We Are Family,Sister Sledge,Pop,1979-02-15,7,0,118.738
5icOoE6VgqFKohjWWNp0Ac,Here With Me,Marshmello,Dance Pop,2019-03-08,5,0,99.961
5HzbxweVAtisCrpoOF11qt,Millionaire <Alan Walker Remix>,Cash Cash & Digital Farm Animals,Tropical,2016-09-02,5,1,96.044
5hz9DEkahyWoTs3rxJOTtw,Bonfire,Felix Jaehn,Tropical,2016-07-15,2,0,111.065
5hYTyyh2odQKphUbMqc5gN,How Far I'll Go,Alessia Cara,Pop,2016-10-28,9,1,179.666
5hw9RzFpyZqkW7ADN2NKeO,Don't Give Up On Me,Armin Van Buuren,Dance Pop,2019-03-29,0,0,117.957
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,American Authors,Pop,2014-01-01,2,1,100.012
5Hq99Ds2YzuyoTaBdvXZml,Long Gone,Akon,Pop,2013-12-17,10,1,130.083
5HOpkTTVcmZHnthgyxrIL8,What Does the Fox Say,Ylvis,Pop,2013-09-02,6,1,128.008
5hM6sP0Gh1jD57drszNueC,For You,Liam Payne & Rita Ora,Hip Hop/Pop,2018-01-05,2,0,112.946
5hDAT527wXWNBnJlujhuUs,Stuck In A Dream,Lil Mosey,Pop,2019-09-17,10,0,139.962
5HbCnVLXRyZVxnreOPgJCK,Girlfriend,Avril Lavigne,EDM/Pop,2007-04-17,7,1,163.983
5H7CwzYZ60e7w69tX4ivQN,Shape of You <Galantis Remix>,Ed Sheeran,EDM/Pop,2017-02-10,1,0,100.021
5GzExVEv1JDsYyPFjMdXsA,Inside The Lines,Mike Perry,Pop,2016-10-21,8,1,96.989
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,Pop,2016-11-24,0,0,92.99
5Gu0PDLN4YJeW75PpBSg9p,Let Me Go,Hailee Steinfeld,Pop,2017-09-08,8,1,103.073
5GKnsJWmJ3UEkCLasSRZfU,Summer Air <Sunnery James & Ryan Marciano Remix>,Hardwell,Dance/EDM,2019-10-04,1,0,125.984
5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,Armin Van Buuren,Dance Pop,2013-05-03,8,1,129.889
5g3W328MEzEqIw4yUq6Nx7,Dreamreacher,Bakermat,Tropical,2016-08-26,5,1,104.945
5FuqMHyesm7ofmkMFYD7eY,Truth Or Dare,Emily Osment,Pop,2010-01-01,0,0,137.008
5FTCKvxzqy72ceS4Ujux4N,What's My Name,Rihanna,Pop,2010-11-16,2,1,100.049
5FRCYQCnVQaxGdbOyjMwGy,Like I Would <White Panda Remix>,ZAYN,EDM/Pop,2016-05-13,10,0,121.836
5FNS5Vj69AhRGJWjhrAd01,Slow Dance,AJ Mitchell,Pop,2019-08-09,1,1,127.899
5fmBkJa4mTezkJq8B1TgSn,Colourblind,Tones And I,Pop,2019-08-29,9,0,98.38
5Fla3zyOCcIRqrDoKLU0DP,Let You Love Me,Rita Ora,Pop,2018-11-23,10,1,96.036
5FhYGAbUG4fgK0Q8eQZocT,The Rest Will Follow,Ludvigsson,Dance Pop,2019-11-22,9,0,119.958
5FgtdSf7I5lClThz2ptWvl,Blue,Eiffel 65,Dance Pop,1999,7,0,128.007
5F65SKdHWD9l4Nl4kgMcWG,Outside <Hardwell Remix>,Calvin Harris,EDM/Pop,2015-04-10,2,0,127.997
5EwwwdsQfKI8ZnFG93j5Zu,Forever,Martin Garrix,Dance Pop,2017-10-20,8,0,127.983
5eWgDlp3k6Tb5RD8690s6I,Sugar,Maroon 5,Pop,2014-09-02,1,1,120.042
5eTNdkstwKaNahHf41fJ9u,Hotter Than Hell,Dua Lipa,EDM/Pop,2017-06-02,3,0,110.127
5eT5eYhcRfx9cjiflxZh8o,Give Me Your Love,Sigala,Tropical,2016-04-15,2,1,125.024
5ef1YfcBRyWqKZ5t9ZUYe0,Play My Music,Jonas Brothers,Pop,2008-01-01,2,1,177.965
5EdYlCWou17k0N1PADLKfO,Call You Mine <Asketa & Natan Chaim Remix>,The Chainsmokers,Dance Pop,2019-07-19,7,1,115.066
5ecZWU5uQOiCVSnPxBZNmT,7 Things,Miley Cyrus,Pop,2008-01-01,1,0,107.023
5eaH3RdmqBfaSQl3NSBywF,Parachute,Otto Knows,EDM,2014-01-01,5,0,127.989
5eAGda6EwIwCJp2i2S3UeS,Alone <Blazars Remix>,Alan Walker,Dance/EDM,2017-03-03,7,0,126.016
5E9QTD8vk09mHUgpj8MCIt,Turbulence,Steve Aoki,EDM,2012,2,1,130.024
5e0vgBWfwToyphURwynSXa,Run Away With Me,Carly Rae Jepsen,Pop,2015-08-21,1,1,119.023
5dyDkXi1bnQKSyIdO0JXp8,Hundred Miles,Yall,EDM/Pop,2015-10-16,7,0,98.23
5dy3WUywjZcalTno1io8TQ,Hold Me While You Wait <Steve Void Remix>,Lewis Capaldi,Dance Pop,2019-06-21,11,1,124.933
5dS2dvXVPe7AR6UwBpnomW,Make It To Heaven,David Guetta & Raye,EDM/Pop,2019-11-21,0,0,126.035
5dKyZWlgjWw1oJgLa4GCZD,Cool Girl,Tove Lo,EDM/Pop,2016-10-28,9,0,102.022
5Dg2h1wsm7ZijCo0yLmbvR,Hurricane,Halsey,Pop,2015-08-28,0,1,120.017
5CRVwXGikmqzoRO6q7FeAg,If I Could Fly,One Direction,Pop,2015-11-13,5,1,75.055
5CpkVOosLFc83LbwqO6hnI,Just Got Paid,Sigala,Dance Pop,2018-09-28,6,0,120.056
5CMjjywI0eZMixPeqNd75R,Lose Yourself To Dance,Daft Punk,Dance Pop,2013-05-17,10,0,100.163
5CLGzJsGqhCEECcpnFQA8x,These Days,Rudimental,Tropical,2018-01-19,0,1,92.213
5cF0dROlMOK5uNZtivgu50,Attention,Charlie Puth,Pop,2018-05-11,3,0,100.066
5cE201rNvIkryS8N1dJ5nR,Now That I Found You,Carly Rae Jepsen,Dance Pop,2019-02-27,0,0,124.169
5brMyscUnQg14hMriS91ks,Kanye,The Chainsmokers,Pop,2014-08-05,10,1,128.041
5bcTCxgc7xVfSaMV3RuVke,Feels,Calvin Harris,Dance Pop,2017-06-30,11,0,101.018
5aYI1JeYCpsZI5pfpoDaD9,Turn up the Speakers,Afrojack,Dance/EDM,2014-08-27,5,1,127.997
5Avr5FEmIcMyLPMIiNMEd8,Lean On,Campsite Dream,EDM/Pop,2016-01-29,5,0,100.018
5aUSEPNd3m5xliFK4pn5mU,Good Thing,Zedd & Kehlani,Dance Pop,2019-09-27,1,0,185.913
5As2NoLCvfghXEuTFAaRHA,Without You <Otto Knows Remix>,Avicii,EDM/Pop,2017-10-13,2,1,131.082
5Alb26b1yQSaZtNxYKhZFC,Wouldn't Change a Thing,Demi Lovato,Pop,2010-01-01,1,1,171.762
5AJgjETGRZMlONKiKzYCUy,Perfect <Mike Perry Remix>,Ed Sheeran,EDM/Pop,2017-11-10,5,0,113.98
5ajEdjV7VfH15GqSL8tSus,Wild,Troye Sivan,Pop,2015-09-04,3,1,90.054
5AFrctm65wWIqJsjHPPx85,Midnight Hour,Skrillex,Dance Pop,2019-08-29,0,1,125.978
5a7NdkF09AfD0H607eiOkX,On My Mind,Ellie Goulding,EDM/Pop,2015-11-06,0,1,154.911
5a6WvCvpzP3flz3ZG0aAMp,Classic Rock My Heart <Radio Mix>,Haddaway,Dance Pop,1993-09-13,5,0,130.028
5a6pdCHlWS2ekOOQ70QnAr,July,Noah Cyrus,Pop,2019-07-31,9,0,72.541
5A6OHHy73AR5tLxgTc98zz,Black and Yellow,Wiz Khalifa,EDM/Pop,2011-03-29,2,0,164.02
59wQepOupWVsDGJuJ8DVOA,Find You <RAMI Remix>,Nick Jonas,EDM/Pop,2017-11-08,2,1,128.012
59WgopKOlHZ5Bh3RDPMspq,Somebody That I Used To Know <4FRNT Remix>,Gotye,EDM/Pop,2012-01-01,0,1,128.983
59QmL8ygKtVfMHmPx3GaBX,All The Love You Got,MOTi,Dance Pop,2019-12-20,7,1,126.007
59pC3ONM6ggVn0CYi0l1KD,Slow Dancing In The Dark <Loud Luxury Remix>,Joji,EDM/Pop,2018-11-09,5,0,122.026
59mrqUmhpmcfUns8BKkV30,Alive,Krewella,Pop,2013-09-20,9,1,127.976
590BSKBR5povyuY6GPq1T3,Scared To Be Lonely <Loopers Remix>,Martin Garrix,Dance/EDM,2017-03-24,0,1,128.01
58XWGx7KNNkKneHdprcprX,Classic Rock You Like A Hurricane,Scorpions,Rock,1984-03-27,4,0,125.697
58tYBkyFprVpfe0HtJqH27,Lucky One,Tom Ferry,Dance/EDM,2019-08-09,7,0,124.058
58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,EDM/Pop,2018-04-06,5,0,136.048
58HvfVOeJY7lUuCqF0m3ly,Middle Of The Night,Elley Duhe,Hip Hop/Pop,2020-01-10,4,0,185.727
58HtLMKqU6MOr3cw0P6QEm,It's On,Demi Lovato,Pop,2010-01-01,11,0,150
58FUwmyGUqkt53YPUcm7cJ,Knock You Down,Keri Hilson,Pop,2009-01-01,8,1,155.165
58ctD8HaEUXJkdv7TTsmG8,Dreamer <Nicky Romero Remix>,Martin Garrix,Dance/EDM,2018-12-07,1,1,124.332
57yeWyaoeTt26p0dlEZukQ,Spectrum <Calvin Harris Remix>,Florence & The Machine,Dance/EDM,2011,11,0,126.092
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,Dance Pop,2019-11-27,10,0,169.954
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex & Poo Bear,Tropical,2017-07-26,10,1,126.047
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust,Queen,Classic Rock,1980-06-27,5,0,109.975
57gkpm9dZdFfp1xoBvcZTx,A Sky Full Of Stars <Robin Schulz Edit>,Coldplay,EDM/Pop,2014-09-16,6,1,123.042
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,Classic Rock,1990-09-24,4,1,133.519
575NJxNUVDqwJGdzBrlLbv,Lost In Japan <Remix>,Shawn Mendes,Dance/EDM,2018-09-27,10,1,107.184
56cswAa9WdFBsjsTyPBAKA,Bad Things,Machine Gun Kelly & Camila Cabello,Pop,2016-10-14,2,1,137.839
56AMYGJzxBO6p8v0wEe9de,Hot <Remix>,Young Thug,Pop,2019-11-01,7,0,111.983
560bmVbJ73hE75bunZ8SNa,Stay The Night <Tiesto Club Life Remix>,Zedd & Hayley Williams,EDM/Pop,2014-01-01,5,0,128
5600nq7TiBraBX2jobyJ3l,Swan Song,Dua Lipa,EDM/Pop,2019-01-24,5,0,188.098
55y30bh2ZUtzOXjWLxn7XT,In the Name of Love <DallasK Remix>,Martin Garrix,Dance/EDM,2016-11-11,4,0,134.103
55VzNhbcf0Gxf6qRCUAV01,Little Bad Girl,David Guetta,EDM/Pop,2012-12-07,11,0,127
55nMnifaQWKe3f9cbwOXwx,Summer Days <Tiesto Remix>,Martin Garrix,Dance Pop,2019-07-12,5,0,126.07
55h7vJchibLdUkxdlX3fK7,Treasure,Bruno Mars,EDM/Pop,2012-12-07,5,0,116.017
55DWZ04d9zY2N7Nr9xyzt0,Light Me Up,Matisse & Sadko,EDM,2018-08-03,7,1,126.107
54ZPmGE1uOG9IYoUBSRSp7,City Of Dreams,Dirty South,EDM/Pop,2013-01-01,4,1,127.953
54l9GJGQ1UCFKe2tzt1Vxt,Only You,Cheat Codes,Tropical,2018-06-22,4,0,108.05
54flyrjcdnQdco7300avMJ,We Will Classic Rock You,Queen,Classic Rock,1977-10-28,2,1,81.308
54CO2VulHs86lUBCnuuGZc,False Alarm <Justice Skolnik Remix>,Matoma,EDM/Pop,2016-10-07,8,1,103.067
546QTayX6j4GcZsfTRrVnL,Remember The Name,Fort Minor,Dance/EDM,2005-10-04,8,1,84.858
542Xd5qDeLBvgXZXhfW7LE,Obsession,Vice,Hip Hop/Pop,2017-03-10,10,1,101.999
53Y0kdCa1CZ9gRqEuknfwy,Bang My Head,David Guetta,EDM/Pop,2015-11-27,0,1,108.061
53xAT6jud1w0NqlBjSW4VB,What's My Name,China Anne McClain,Pop,2017-07-21,1,1,114.032
53hNIcq8OLj9OUNvQ4ulFM,Love Me,Felix Cartal,EDM/Pop,2019-02-14,5,0,116.978
53CJANUxooaqGOtdsBTh7O,Old Town Road,Lil Nas X,EDM/Pop,2019-03-14,1,1,136.019
52yOf7Ls1u5AO3cFIzQ58m,Cold,Maroon 5,Pop,2017-02-14,9,0,99.909
52Y5nYBQgqawttJxxtUv1e,Insomnia <King Arthur Remix>,Daya,Dance Pop,2019-05-17,4,0,122.993
52vS7mJ0a70Z4uRCfl8SjH,What About Love,Austin Mahone,Pop,2014,2,1,100.019
52okn5MNA47tk87PeZJLEL,Let You Down,NF,Tropical,2017-10-06,5,0,147.997
52EB2Gk1nkxZmbomJOXUde,Are You Lonely,Steve Aoki,Dance Pop,2019-02-22,6,0,90.06
52DNTZvyZREUZC6dEjq3J6,All Or Nothing <Sultan & Shepard Remix>,Lost Frequencies,Tropical,2017-05-05,7,1,125.895
51xUartdwQzXmtrwHyXRVp,On My Own,Austin Moon,Pop,2015-01-01,7,1,87.965
51NBMjiv4t1nUiLC9Bim3G,By Your Side,Jonas Blue,Pop,2016-10-28,6,1,123.007
51Fjme0JiitpyXKuyQiCDo,Lalala,Y2K,Pop,2019-06-28,2,1,129.972
517cAnPxsaxfrkKHHY41wB,Buzzing,Audien,Dance Pop,2019-11-08,7,0,128.002
50RJdoxw8iajGNtHQe6QeS,Something Just Like This <Alesso Remix>,The Chainsmokers,Dance Pop,2017-04-28,2,1,120.008
50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Justin Bieber,EDM/Pop,2015-11-13,4,1,100.418
508lUjbGcPrL0CfvHC7UvI,Happier <Matt Medved Remix>,Marshmello,Dance Pop,2018-11-30,5,1,122.032
500mvzh7TRZ0YdnVeHhj8b,Light It Up <Remix>,Major Lazer,EDM/Pop,2015-11-27,9,0,107.991
4ZT9FnbFu1PaBfV3itxiqT,I,Lil Skies,EDM/Pop,2019-03-01,6,1,99.183
4zQhv8XkDaFnd8NdouX2Gd,Mad World <Ryan & Vin Remix>,Hardwell,Dance/EDM,2016-01-05,5,1,128.102
4zP7ADsgJgHGY6VzxbNp1z,Year 3000,Jonas Brothers,Pop,2019-05-09,11,1,106.965
4zFgZQEatsyUhLhDtClcKl,Ghost <Oliver Nelson Remix>,Ella Henderson,Pop,2014-06-06,7,0,111.964
4z8ssgZfs5TzKiO8HaGWXO,E.T.,Katy Perry,EDM/Pop,2012-03-12,5,0,150.104
4z4PB23xYTg1oANmyZovsw,Why Can't I,Liz Phair,Pop,2003-01-01,11,1,80.958
4z28iMiVbMlWYZhngR88vW,I Will Never Let You Down <R3hab Remix>,Rita Ora,EDM/Pop,2014-05-11,4,1,127.994
4Z1t1aMRif8ES212kTN8H2,Whole Heart,Gryffin,Pop,2016-08-26,9,1,163.834
4Z1PxG6UTqVhsc6SzjBip7,Live For The Night <W&W Remix>,Krewella,EDM,2013-11-04,3,0,128.024
4yyxbJNaRN3OpvCnjubBN7,Run For Your Life <Attom Chill Remix>,Mako,Tropical,2017-02-27,11,1,96.981
4yI3HpbSFSgFZtJP2kDe5m,Look At Her Now,Selena Gomez,Pop,2019-10-24,10,0,154.355
4YhN72dRYL2Z3MsaKyT7rS,Stay,David Guetta,Dance Pop,2019-05-09,9,0,119.865
4YFDRs9uRdbFayOnIHBvXs,Clarity <Remix>,Vicetone,EDM,2013-04-23,8,1,127.983
4yEXem27DzCg8xytvvO3E9,Lollipop,Aqua,Dance Pop,2009-01-01,0,0,139.047
4Y7XAxTANhu3lmnLAzhWJW,Fireball,Pitbull,EDM/Pop,2014-11-21,10,1,122.959
4XmzLwV6BIiJJci4O1J4pc,Can You Love Me Again,Shake,Pop,2013-09-03,2,0,125.999
4XDOe9QBH7lqTsRHPdAbeG,Pressure <Alesso Remix>,Alex Kenji,EDM/Pop,2012-03-26,8,1,128.011
4XAxQKMOR9scxNT43lBGgL,My Way,Nicky Romero,EDM/Pop,2018-11-30,1,0,105.05
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara,Pop,2018-11-30,7,1,117.679
4WLVepwyIveYwv7uJROc5p,Me Myself & I <Marc Stout & Scott Svejda Remix>,G-Eazy,EDM/Pop,2016-03-18,1,1,126.038
4wCD0qOFNRu1Q6O3N6ycm4,Crush,David Archuleta,Pop,2008-11-11,0,0,162.084
4w8niZpiMy6qz1mntFA5uM,Taki Taki,DJ Snake,Dance Pop,2018-09-28,8,0,95.881
4w5Grfxx5Rpup6mo5v6bW0,Beat Of My Heart,Lost Frequencies,Dance Pop,2019-10-04,6,1,111.991
4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Vanessa Carlton,Pop,2002-04-30,11,1,94.931
4VUwkH455At9kENOfzTqmF,Beautiful,Bazzi,EDM/Pop,2018-08-02,2,1,100.027
4vUmTMuQqjdnvlZmAH61Qk,South Of The Border,Ed Sheeran,Pop,2019-07-12,9,0,97.986
4VrWlk8IQxevMvERoX08iC,Chandelier,Sia,Pop,2014-07-04,1,1,117.089
4Vbz3osCh6DwHYv5gVv5H2,Breathe,Jax Jones,Dance Pop,2019-07-12,11,0,125.993
4Ux0Y0eQYv4HJPvuxioosx,I Just Can't,R3HAB,Tropical,2017-09-08,6,0,77.538
4UuGBDjt8gLXsANZqZxMBz,Love You Better,John De Sohn,Dance Pop,2019-11-15,11,1,102.999
4uTvPEr01pjTbZgl7jcKBD,NASA,Ariana Grande,Pop,2019-02-08,6,1,75.029
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix,Dance Pop,2018-07-29,6,0,128.038
4Ub8UsjWuewQrPhuepfVpd,Pompeii,Bastille,Pop,2013-01-01,9,1,127.435
4u9Y4Z9i9VaAbBK7rW1Rha,Meet Me In The Hallway,Harry Styles,Pop,2017-05-12,2,1,104.252
4txpZk7WSjV1dsZAw5WYcT,Still New York,MAX,Tropical,2018-06-26,1,0,99.017
4tVybkClyH0hjL8jzMq3sH,Wild Horses <Sam Feldt Remix>,Birdy,Hip Hop/Pop,2016-06-03,8,1,109.71
4Tvw0lweq9l2JPQKFbpbBQ,Better When You're Gone,David Guetta,Dance Pop,2019-02-08,1,0,127.992
4TSxpQC5oY6XBkUSLPYM6G,Boombox,Laura Marano,Pop,2016-03-11,9,1,127.981
4tNXntkAzQ5A2dfYRYGIIQ,Easier,7 Seconds Of Summer,Pop,2019-05-23,5,1,175.813
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,EDM/Pop,2018-10-05,10,0,127.087
4TNbaUX5szRSr1O5ffM1mq,Don't Tell 'Em,Jeremih,Hip Hop,2015-12-04,2,0,98.067
4t8bZ8dxZtatpjOpBrAnUW,Lost And Found <ODESZA Remix>,Pretty Lights,Pop,2014-01-01,9,1,89.968
4T6p9mFEP9J1HbQWfdIP6F,Guilty Pleasure,Bryce Vine,Pop,2014-04-15,6,1,150.03
4SSnFejRGlZikf02HLewEF,Bury A Friend,Billie Eilish,Pop,2019-03-29,8,1,120.046
4sQMalN597HdggTu196aL0,Say It ,Flume,EDM/Pop,2016-05-27,3,0,74.963
4sqABRRGU7CzcHXCyxUzFw,Do You Mean <Myon Remix>,The Chainsmokers,Dance Pop,2019-05-24,11,1,110.018
4sJqSKPc5fZ5OZ8JiVI44N,Stranger Things,Kygo,Tropical,2017-11-03,0,1,107.016
4sh506lJZac1T4o4NqtIuS,Like I Love You,Lost Frequencies,Dance Pop,2018-09-14,1,1,117.911
4scpF6J5uMBvoh6sFB7EL1,No Type,Rae Sremmurd,EDM/Pop,2015-01-06,6,1,125.01
4SBqydJCEhcroni09XgT2c,ID <Ultra Music Festival Anthem>,Kygo,Tropical,2015-02-10,10,1,105.005
4s2rzq6ZpCfg5ODq0z79QG,Don't Let Me Down <W&W Remix>,The Chainsmokers,Dance/EDM,2016-05-27,8,0,159.897
4RY96Asd9IefaL3X4LOLZ8,In Da Club,50 Cent,Hip Hop,2003-02-06,6,0,90.059
4RXpgGM7A4Hg7cFBoH5KyF,Hey Brother,Avicii,Pop,2013-01-01,7,0,125.014
4RX1akxesJEFSvStbMQnop,Sweet Nothing <Tiesto Remix>,Calvin Harris,EDM,2012-12-11,8,0,127.977
4ROTEqZbUtCkXdSJXh3ctr,I Kissed A Girl,Katy Perry,EDM/Pop,2008-06-17,5,1,129.996
4Ro98RCK90oHqqSZUnTFq5,Strip That Down,Liam Payne,Pop,2017-05-18,6,1,106.023
4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,Pop,2013-03-15,5,0,76.899
4rHmKlFRiFzabiVO6e9w2e,Bon Appetit,Katy Perry,Pop,2017-06-09,6,1,106.031
4RgDgaohkG08f630ZT9QKc,Body <Dzeko Remix>,Loud Luxury,EDM/Pop,2018-08-27,5,0,125.966
4ReKC7WcYUHpPtXLqC7u0F,I Really Like You <Blasterjaxx Remix>,Carly Rae Jepsen,EDM/Pop,2015-04-24,2,0,128.007
4RCWB3V8V0dignt99LZ8vH,Hey There Delilah,Plain White T's,Pop,2005-01-01,2,1,103.973
4RaN7556EogBfF80klMEX2,Stay <Mark Knight Remix>,David Guetta,Dance Pop,2019-07-11,9,0,124.998
4raMIjIjMc8JohHth7l9lG,Bruises <Steve Void Remix>,Lewis Capaldi,Dance Pop,2019-09-27,9,1,124.971
4R9ATNRRl1uth17i5qDCc0,I.F.L.Y.,Bazzi,Pop,2019-07-18,2,1,104.954
4r8hRPbidDIoDPphxi78aY,I Got U,Duke Dumont,Tropical,2014-01-01,0,1,120.82
4R7ZSlYoJOIaxHJFHszQCR,Don't Worry Bout Me - Rudimental Remix,Zara Larsson,Dance Pop,2019-04-24,5,1,124.993
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,Dance Pop,2010-01-01,8,1,124.071
4QVS8YCpK71R4FsxSMCjhP,Tie Me Down,Gryffin & Elley Duhe,EDM/Pop,2018-08-03,6,1,98.932
4QVOTT9CM2ftSLwnYGNDjd,Stan,Eminem,Hip Hop,2005-12-06,6,0,80.056
4QUA94c3ycZm8dnpPih4sf,One Night,MK,Dance/EDM,2019-11-15,11,0,123.967
4qQnE12IwOkgPUOtvPJW3Q,Radio Love <Dualities Remix>,Lucas Estrada,Dance/EDM,2019-10-25,9,0,121.931
4qqArAiTPueDxIp7cf87h7,Final Song,MO,EDM/Pop,2016-05-13,1,0,104.988
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything,Pitbull,Pop,2011-06-17,8,1,129.023
4qH3RkbFgzxYyXUD8YC8kr,Capsize,FRENSHIP,Tropical,2016-04-15,5,0,92.993
4qEoqyPbLYnLOii6mKlIjI,Determinate,Adam Hicks,Pop,2011-01-01,1,0,139.968
4QAUGy6k7c3IOAhgWz52r7,Heaven <David Guetta & MORTEN Remix>,Avicii,Dance Pop,2019-08-23,6,0,125.948
4qaa8K8DVVRR50Fnwugiil,How You've Been <Black Caviar Remix>,R3HAB,EDM/Pop,2018-09-14,11,0,118.005
4q5cQyhhUW5X0PQVzA8VsG,Mr. Jones,Counting Crows,hard Classic Rock,1993-01-01,0,1,141.606
4PzovBqgnSHKd8opsP7IVM,Everyday We Lit,YFN Lucci,Hip Hop/Pop,2017-03-03,7,1,155.955
4PpuH4mxL0rD35mOWaLoKS,Lemon,NERD,Hip Hop/Pop,2017-12-15,1,1,94.997
4poybupy26pTWPr9zY1i7h,Some Say,Nea,Pop,2019-09-06,3,0,104.993
4PkIDTPGedm0enzdvilLNd,Sixteen,Ellie Goulding,Dance Pop,2019-04-12,8,1,109.919
4PFAm88FBkY7IFtvCaGctZ,Breakaway,Kelly Clarkson,Pop,2004,9,0,160.008
4PdJSsESm34djLfBde9Pr2,Would I Lie To You,David Guetta,EDM/Pop,2016-09-30,7,0,123.986
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand,The Beatles,Classic Rock,2000-11-13,7,1,130.726
4P7VFiaZb3xrXoqGwZXC3J,Lollipop,Lil Wayne,Hip Hop,2008-01-01,0,1,148.077
4p6f1OTeGSJZwva6HrhQka,Just You And I <R3HAB Remix>,Tom Walker,EDM,2019-01-10,9,1,100.264
4ozIyPaX6GTHPinyqlL3Lh,Together We Are,ARTY,EDM,2013-03-18,10,1,127.95
4omZPgQogondtYbp08FNAe,Middle <4B Remix>,DJ Snake,Dance/EDM,2015-10-16,9,1,133.897
4OgmLJAMPDrT3Tc52iaw7Q,Higher Place - Bassjackers Remix,Dimitri Vegas & Like Mike,EDM/Pop,2015-08-28,4,0,128
4Of7rzpRpV1mWRbhp5rAqG,Bruises,Lewis Capaldi,Pop,2019-05-17,4,1,111.202
4OafepJy2teCjYJbvFE60J,Breathin',Ariana Grande,EDM/Pop,2018-08-17,8,1,100.049
4O2gRMLAIQYHXe25wjeTFj,Electric Elephants,Jay Hardway,Dance/EDM,2015-11-13,6,0,127.946
4nYKI0JqkWfr1YbmH4ADEM,Higher Love,State of Sound,Tropical,2016-01-29,7,1,109.951
4nVBt6MZDDP6tRVdQTgxJg,Story Of My Life,One Direction,Pop,2013-11-25,3,1,121.07
4Nu8sEejt46770gDUvFcrF,Tequila <Robin Schulz Remix>,Dan & Shay,Dance Pop,2019-03-21,11,1,122.899
4NtUY5IGzHCaqfZemmAu56,Dancing Queen,ABBA,Pop,1976,9,1,100.812
4NSW0Km5ZG60L8FthUebPJ,What I Like About You,Jonas Blue,Dance Pop,2019-03-22,1,1,102.46
4nK5YrxbMGZstTLbvj6Gxw,Supalonely,BENEE,Dance Pop,2019-11-15,7,1,128.977
4NiehSBQthimPzRsVeOgCT,My My My,Troye Sivan,Pop,2018-08-31,1,1,102.967
4NeOWqHmlrGRuBvsLJC9rL,My Love,Justin Timberlake,Hip Hop,2006-09-13,11,0,119.953
4NbiNrxg4CJkrNoLVPK9G3,Ensemble,Vicetone,EDM,2014-06-30,7,1,127.991
4n7jnSxVLd8QioibtTDBDq,On My Way,Alan Walker,Dance Pop,2019-03-21,1,0,170.087
4n6z0yh2ZpoGh0RNyGVu52,One Day They'll Know <ODESZA Remix>,Pretty Lights,Pop,2013-12-10,11,0,140.026
4mEPquRcjE0gTFoylj2b5v,Stitches <Seeb Remix>,Shawn Mendes,EDM/Pop,2015-10-16,1,1,102.147
4m44w58OgkMpRrFaw6f4QJ,A Sky Full Of Stars <Hardwell Remix>,Coldplay,EDM/Pop,2015-07-31,3,0,127.954
4LyvsPgJtjUQQtw0FJ6Jys,So What,Pink,Pop,2008-10-24,11,0,126.003
4LRezd065bAMvBlpwMAkx6,Thing For You <Don Diablo Remix>,David Guetta,EDM/Pop,2019-08-16,2,1,124.071
4lqEFIB9YZl8BwR99L5H3b,In My Room,Mustard,Hip Hop,2015-11-20,6,1,104.015
4lLtanYk6tkMvooU0tWzG8,Grenade,Bruno Mars,Pop,2010-10-05,2,0,110.443
4llK75pXNWZz6KAho2Gp16,She Will Be Loved <Radio Mix>,Maroon 5,Pop,2002,0,0,102
